"","M_SNC_MST_RCNT_ACT_OPN","TOT_HI_CRDT_CRDT_LMT","RATIO_BAL_TO_HI_CRDT","AGRGT_BAL_ALL_XCLD_MRTG","N_OF_SATISFY_FNC_REV_ACTS","AVG_BAL_ALL_FNC_REV_ACTS","N_BANK_INSTLACTS","M_SNCOLDST_BNKINSTL_ACTOPN","N_FNC_INSTLACTS","N_SATISFY_INSTL_ACTS","M_SNC_MSTREC_INSTL_TRD_OPN","TOT_INSTL_HI_CRDT_CRDT_LMT","M_SNC_OLDST_MRTG_ACT_OPN","M_SNC_MSTRCNT_MRTG_ACT_UPD","M_SNC_MST_RCNT_MRTG_DEAL","N30D_ORWRS_RTNG_MRTG_ACTS","N_OF_MRTG_ACTS_DLINQ_24M","N_SATISFY_PRSNL_FNC_ACTS","RATIO_PRSNL_FNC_BAL2HICRDT","TOT_OTHRFIN_HICRDT_CRDTLMT","N_SATISFY_OIL_NATIONL_ACTS","M_SNCOLDST_OIL_NTN_TRD_OPN","N_BC_ACTS_OPN_IN_12M","N_BC_ACTS_OPN_IN_24M","AVG_BAL_ALL_PRM_BC_ACTS","N_RETAIL_ACTS_OPN_IN_24M","M_SNC_OLDST_RETAIL_ACT_OPN","RATIO_RETAIL_BAL2HI_CRDT","TOT_BAL_ALL_DPT_STORE_ACTS","N_30D_RATINGS","N_120D_RATINGS","N_30D_AND_60D_RATINGS","N_ACTS_WITH_MXD_3_IN_24M","N_ACTS_WITH_MXD_4_IN_24M","PRCNT_OF_ACTS_NEVER_DLQNT","N_ACTS_90D_PLS_LTE_IN_6M","TOT_NOW_LTE","N_DEROG_PUB_RECS","N_INQUIRIES","N_FNC_ACTS_VRFY_IN_12M","N_OPEN_REV_ACTS","N_FNC_ACTS_OPN_IN_12M","HI_RETAIL_CRDT_LMT","N_PUB_REC_ACT_LINE_DEROGS","M_SNC_MST_RCNT_60_DAY_RTNG","AUTO_HI_CRDT_2_ACTUAL","MRTG_1_MONTHLY_PAYMENT","MRTG_2_CURRENT_BAL","PREM_BANKCARD_CRED_LMT","STUDENT_HI_CRED_RANGE","AUTO_2_OPEN_DATE_YRS","MAX_MRTG_CLOSE_DATE","UPSCALE_OPEN_DATE_YRS","STUDENT_OPEN_DATE_YRS","FNC_CARD_OPEN_DATE_YRS","AGE","D_DEPTCARD","D_REGION_A","D_REGION_B","D_REGION_C","D_NA_M_SNC_MST_RCNT_ACT_OPN","D_NA_AVG_BAL_ALL_FNC_REV_ACTS","D_NA_M_SNCOLDST_BNKINSTL_ACTOPN","D_NA_M_SNC_OLDST_MRTG_ACT_OPN","D_NA_M_SNC_MST_RCNT_MRTG_DEAL","D_NA_RATIO_PRSNL_FNC_BAL2HICRDT","D_N_DISPUTED_ACTS","PURCHASE","UNIQUE_ID"
"21896",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,2,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,26,0,0,0,1,1,1,1,1,1,1,0,0,14767
"89212",17,36900,52.3,19305,1,1728.33162193699,1,140,3,0,97,0,93,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,1,9653,0,88,0,0,0,0,0,0,0,100,0,0,0,0,0,7,0,1500,0,20.8802831142568,0,185,0,25000,0,2.33666142281372,3.78949023130474,7.53598050258877,2.48634096737679,1.28191739298384,48,1,1,0,0,0,1,0,0,1,1,0,0,14768
"11948",7,44405,91,40412,0,1728.33162193699,3,20,0,3,7,32577,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,2,5799,0,165.627093872962,11.2529557030406,0,1,0,1,0,0,83.3,0,0,0,0,0,3,0,0,1,20.8802831142568,0,0,0,11000,4,2.33666142281372,3.14067227136849,7.53598050258877,0.580821917808219,-0.547945205479452,51,1,0,1,0,0,1,0,1,1,1,0,0,14770
"10993",1,100,8,8,0,1728.33162193699,0,99.930935709739,0,0,22,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,1,1,2518.65422661871,0,128,11.2529557030406,0,0,0,0,0,0,66.7,0,0,0,3,0,1,0,0,1,21,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,60,0,0,1,0,0,1,1,1,1,1,0,0,14777
"59773",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,1,0,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,50,0,0,0,0,1,1,1,1,1,1,0,0,14780
"14138",2,534803,20.1,32382,1,0,12,116,2,2,28,35297,34,0,26.6519337016575,0,0,2,28.2,900,0,187.545454545455,1,2,4637,2,402,0,0,0,0,0,0,0,95.1,0,0,0,2,3,16,0,10000,0,20.8802831142568,0,2146,0,25000,0,2.33666142281372,-0.380821917808219,1.12328767123288,2.48634096737679,2.36712328767123,41,1,1,0,0,0,0,0,0,1,0,0,0,14782
"6619",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,1,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,39,0,0,0,1,1,1,1,1,1,1,0,0,14783
"29232",4,19474,57.4,11181,1,1155,2,28,0,1,28,12674,140.24170172978,0.668493150684932,26.6519337016575,0,0,1,57.7,0,0,187.545454545455,2,2,2518.65422661871,0,38,0,0,0,0,0,0,0,100,0,0,0,8,1,5,1,800,0,20.8802831142568,12674,0,0,0,0,2.37260273972603,3.14067227136849,3.20433415674826,2.48634096737679,1.28191739298384,37,1,1,0,0,0,0,0,1,1,0,0,0,14787
"97431",1,64913,22.7,14712,0,1728.33162193699,3,149,0,2,8,18513,382,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,323,2,531,0.8,76,0,0,0,0,0,100,0,0,0,8,0,8,0,5600,0,20.8802831142568,11988,368,0,12500,0,0.704109589041096,7.12145370162437,0.123287671232877,2.48634096737679,0.704109589041096,28,1,0,1,0,0,1,0,0,1,1,0,1,14788
"41461",12,269344,85.2,33591,1,1728.33162193699,1,16,2,1,16,33044,12,1,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,385,11.2529557030406,0,4,0,5,1,0,93.3,0,0,0,5,0,2,0,0,0,2,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,53,0,0,0,1,0,1,0,0,1,1,0,1,14789
"53969",29,6625,111.4,7383,0,1728.33162193699,4,70,2,2,29,6625,77,0.668493150684932,49,2,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,4,1,0,0,41.2,0,0,1,4,0,1,0,0,8,8,8697,0,0,0,3,2.7926865783367,5.87671232876712,7.53598050258877,2.41826484018265,1.28191739298384,23,0,1,0,0,0,1,0,0,0,1,0,0,14791
"43625",2,295955,23.9,41760,3,1015,1,2,2,1,2,30000,43,0,26.6519337016575,0,0,0,52.1986768597471,8300,0,187.545454545455,1,1,1009,0,128,11.2529557030406,0,0,0,0,0,0,100,0,0,0,2,2,16,0,0,0,20.8802831142568,0,1208,0,13000,0,2.33666142281372,0.208219178082192,7.53598050258877,2.48634096737679,-0.961411782319036,46,0,0,0,1,0,0,0,0,1,1,0,1,14794
"43707",9,8918,16.3,1457,1,53,1,111,2,0,43,0,122,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,1,2,2518.65422661871,0,173,0,0,1,1,2,0,0,92.6,0,0,1,3,1,8,1,800,3,40,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,33,0,0,0,0,0,0,0,0,1,1,0,1,14795
"83194",1,346300,5,2319,3,763,0,99.930935709739,1,0,96,0,174,0,26.6519337016575,0,0,1,0,11000,0,187.545454545455,1,1,0,2,116,0,0,0,0,0,0,0,100,0,0,0,0,3,14,1,3000,0,20.8802831142568,0,2169,0,14200,0,2.33666142281372,3.14067227136849,1.62465753424658,2.48634096737679,1.28191739298384,63,1,0,0,1,0,0,1,0,1,0,0,0,14796
"11569",2,513380,23.7,160092,3,0,4,61,3,3,2,165436,175,0,26.6519337016575,0,0,0,52.1986768597471,52336,0,187.545454545455,1,3,1159,0,371,0,0,0,0,0,0,0,100,0,0,0,3,3,19,0,4000,0,20.8802831142568,0,759,146612,27000,0,2.33666142281372,3.14067227136849,10.5362976270679,2.48634096737679,1.28191739298384,44,1,1,0,0,0,0,0,0,1,1,0,0,14797
"65360",104,7000,3.3,229,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,104,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,2,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,86,0,0,0,0,0,1,1,1,1,1,0,0,14798
"54516",242,38996,36.0982772631237,38996,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,1,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,43,0,1,0,0,0,1,1,1,1,1,0,0,14799
"10948",338,10000,1,98,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,98,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,20.8802831142568,0,0,0,10000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,65,0,0,1,0,0,1,1,1,1,1,0,0,14800
"197",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,7,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,72,0,0,1,0,1,1,1,1,1,1,0,0,14801
"94185",39,124400,11.6,1674,1,1728.33162193699,2,150,1,0,69,0,157,1,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,1304,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,95.2,0,0,0,0,0,6,0,0,0,20.8802831142568,0,1617,0,0,0,2.33666142281372,-0.542465753424658,7.53598050258877,2.48634096737679,1.28191739298384,36,1,0,1,0,0,1,0,0,1,1,0,1,14803
"40035",3,183200,2.1,3785,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,2,5,413,0,119,1.7,0,0,0,0,0,0,100,0,0,0,3,0,16,0,4000,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,59,0,0,0,0,0,1,1,1,1,1,0,1,14811
"18753",29.8752999294284,1494,12,179,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,42,0,1,0,0,1,1,1,1,1,1,0,0,14813
"28436",9,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,6,5,0,0,0,0,4,2.33666142281372,3.14067227136849,7.53598050258877,-0.167123287671233,1.28191739298384,21,0,0,0,0,0,1,1,1,1,1,0,0,14814
"48273",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,46,0,0,0,0,1,1,1,1,1,1,0,1,14826
"82538",15,115200,0.2,113,1,0,1,127,0,0,127,0,125,1,26.6519337016575,0,0,1,0,58000,0,187.545454545455,0,1,23,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,2,6,0,0,0,20.8802831142568,0,0,0,11000,0,2.33666142281372,-0.0465753424657534,7.53598050258877,2.48634096737679,1.28191739298384,57,0,0,1,0,0,0,0,0,1,0,0,0,14829
"14511",39,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,1,0,39,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,41,0,1,0,0,0,1,1,1,1,1,0,0,14831
"26263",4,3982,61.1,2433,0,1728.33162193699,1,133,1,0,61,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,100.9,0,1,4,0,0,2518.65422661871,0,152,0,0,1,0,1,0,0,71.4,1,1899,1,7,1,6,0,800,7,1,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,70,1,1,0,0,0,1,0,1,1,0,0,0,14833
"37723",2,56312,96,24292,0,1728.33162193699,1,3,1,2,2,19312,6,1,26.6519337016575,0,0,1,100,0,0,187.545454545455,2,3,2518.65422661871,0,79,11.2529557030406,0,0,0,1,0,0,75,0,0,1,9,1,4,1,0,1,38,0,425,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,0.205479452054795,44,0,0,1,0,0,1,0,0,1,0,0,0,14834
"26580",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,56,0,0,0,1,1,1,1,1,1,1,0,0,14836
"67764",24,16694,67.2,11219,0,1728.33162193699,0,99.930935709739,1,0,24,16694,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,67.2,0,0,187.545454545455,0,0,2518.65422661871,0,73,11.2529557030406,0,4,0,4,0,0,0,0,1,6,5,1,0,0,0,14,20,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,2.03835616438356,40,0,0,0,1,0,1,1,1,1,0,0,0,14837
"96672",9,52461,22.4,11728,0,1728.33162193699,1,9,0,1,9,14961,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,13,0,63,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,3,0,0,0,20.8802831142568,0,0,0,20000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,63,0,0,0,1,0,1,0,1,1,1,0,1,14841
"88585",16,0,36.0982772631237,0,0,1728.33162193699,1,33,1,0,33,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,72,11.2529557030406,0,0,14,2,0,0,62.5,1,0,1,4,0,0,0,0,5,2,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,53,0,1,0,0,0,1,0,1,1,1,0,0,14844
"61808",4,290491,47,12975,1,268,1,152,2,2,40,26585,135,0,26.6519337016575,0,0,3,26.8,26585,0,187.545454545455,0,0,2518.65422661871,0,73,11.2529557030406,0,0,0,0,0,0,100,0,0,0,1,5,1,1,0,0,20.8802831142568,12490,1462,40823,0,0,3.36986301369863,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,65,0,0,1,0,0,0,0,0,1,0,0,0,14845
"76212",8,36500,0.9,319,4,120,2,131,1,0,66,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,7500,0,187.545454545455,0,0,40,1,8,0,0,0,0,0,0,0,100,0,0,0,0,2,8,0,1000,0,20.8802831142568,0,0,0,11000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,-0.128767123287671,53,0,0,0,0,0,0,0,1,1,1,0,0,14851
"95731",30,19500,0.5,103,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,0,0,124,0,0,0,0,0,0,0,100,0,0,0,1,0,9,0,500,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,29,1,1,0,0,0,1,1,1,1,1,0,1,14854
"13007",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,1,0,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,51,0,1,0,0,1,1,1,1,1,1,0,0,14857
"33478",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,76,0,0,0,0,1,1,1,1,1,1,0,0,14858
"54414",80,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,69,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,50,0,0,0,1,0,1,1,1,1,1,0,0,14859
"18740",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,100,0,0,0,0,1,1,1,1,1,1,0,0,14861
"47675",14,18956,73.3,13901,3,1728.33162193699,3,73,1,1,24,18956,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,2,2518.65422661871,0,133,11.2529557030406,0,0,0,0,0,0,94.1,0,0,1,1,0,5,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,64,0,0,0,0,0,1,0,1,1,1,0,1,14864
"74376",61,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,61,11.2529557030406,0,0,0,0,0,0,25,0,0,0,2,0,0,0,0,7,38,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,47,0,0,1,0,0,1,1,1,1,1,0,0,14865
"92825",13,54000,2.2,1165,1,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,1,52.1986768597471,0,0,187.545454545455,0,0,583,2,97,0,0,0,0,0,0,0,90,0,0,0,3,0,6,0,12500,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,69,0,0,0,0,0,1,1,1,1,1,0,1,14870
"3406",6,432796,54.4,25252,1,1728.33162193699,2,115,14,1,10,29412,56,0,26.6519337016575,0,0,1,52.1986768597471,97046,0,187.545454545455,0,0,5309,0,105,11.2529557030406,0,1,0,1,0,0,96.6,0,0,0,5,2,3,2,0,2,20.8802831142568,30070,270,345515,14700,0,1.20821917808219,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,61,0,0,0,0,0,1,0,0,1,1,0,0,14873
"99814",15,21586,80.7,17427,1,2581,0,99.930935709739,6,1,15,16286,140.24170172978,0.668493150684932,26.6519337016575,0,0,1,51.6,16286,0,187.545454545455,0,1,2518.65422661871,1,15,11.2529557030406,0,4,0,6,0,1,40,1,23,0,10,2,2,0,0,14,5,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,71,0,0,1,0,0,0,1,1,1,0,0,1,14875
"62289",16,300,0,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,1,2518.65422661871,0,47,0,0,2,0,3,0,0,0,1,0,0,4,0,1,0,300,2,2,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,84,0,0,1,0,0,1,1,1,1,1,0,0,14876
"95150",0,144106,6.5,3840,2,0,2,62,0,0,6,0,8,1,26.6519337016575,0,0,1,52.1986768597471,88000,0,187.545454545455,3,4,95,1,261,0.7,71,0,0,0,0,0,97.3,0,0,0,7,2,19,1,7200,0,20.8802831142568,0,558,0,10000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,44,1,1,0,0,0,0,0,0,1,1,0,1,14877
"77738",10,18532,48.5,8993,1,0,0,99.930935709739,0,0,65,4608,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,1,5,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,90,0,0,0,4,1,5,1,0,0,20.8802831142568,0,0,0,0,4,2.33666142281372,3.14067227136849,7.53598050258877,5.41917808219178,1.28191739298384,34,0,1,0,0,0,0,1,1,1,1,0,0,14878
"53912",8,348809,57.7,84682,4,976,2,68,1,2,41,35809,70,1,26.6519337016575,0,0,5,20,0,0,187.545454545455,1,1,12178,1,119,36.9,4261,0,0,0,0,0,96.4,0,85,0,5,5,18,1,8500,0,20.8802831142568,17261,1667,40239,11200,9,3.96164383561644,3.14067227136849,8.62739726027397,-0.495890410958904,1.28191739298384,75,1,1,0,0,0,0,0,0,1,0,0,0,14880
"88960",11,1776,92.8,1648,0,1728.33162193699,0,99.930935709739,0,0,25,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,2,2518.65422661871,0,165.627093872962,11.2529557030406,0,1,9,2,0,0,50,1,1648,0,15,0,1,0,0,10,1,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,24,0,0,0,1,0,1,1,1,1,1,0,0,14883
"70577",26,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,1,0,26,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,1,15,2,0,0,25,0,0,4,2,0,0,0,0,6,15,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,34,0,1,0,0,0,1,1,1,1,1,0,0,14887
"85684",23,20948,25.3,5302,0,1728.33162193699,0,99.930935709739,1,1,52,12448,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,12448,0,187.545454545455,0,2,2518.65422661871,0,130,11.2529557030406,0,0,0,0,0,0,88.9,0,30,2,3,1,4,0,0,2,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,71,0,0,1,0,0,1,1,1,1,1,0,0,14888
"96541",3,34700,1.5,518,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,259,1,63,0,0,0,0,0,0,0,100,0,0,0,0,0,3,0,800,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,66,0,1,0,0,0,1,1,1,1,1,0,1,14890
"12166",15,233701,14,6127,1,0,1,122,0,0,122,0,52,0,16,0,0,1,0,0,0,187.545454545455,0,0,1775,1,15,0,0,1,0,1,0,0,86.7,0,0,0,2,1,7,0,2500,0,20.8802831142568,0,1832,0,11100,0,2.33666142281372,1.36986301369863,1.28493150684932,2.48634096737679,1.28191739298384,87,1,0,0,1,0,0,0,0,0,0,0,0,14891
"28784",11,105169,8,8386,1,858,0,99.930935709739,1,1,43,19769,140.24170172978,0.668493150684932,26.6519337016575,0,0,1,11.4,19769,0,187.545454545455,0,3,0,0,96,0,0,2,0,2,0,0,95.8,0,0,0,1,2,11,1,500,0,20.8802831142568,0,0,0,15000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,33,1,0,0,1,0,0,1,1,1,0,0,0,14893
"80308",1,573897,22.3,38597,4,0,1,153,1,1,42,28597,185,0,26.6519337016575,0,0,1,0,291597,0,187.545454545455,2,2,491,0,400,0,0,0,0,0,0,0,100,0,0,0,5,6,15,0,4900,0,20.8802831142568,0,1986,20824,20000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,55,1,1,0,0,0,0,0,0,1,0,0,0,14894
